"txid","ordertxid","pair","aclass","time","type","ordertype","price","cost","fee","vol","margin","misc","ledgers","posttxid","posstatuscode","cprice","ccost","cfee","cvol","cmargin","net","costusd","trades"
"TN3VKQ-V4VUO-XNDWIA","O4AJ5E-L5BJN-CUYZH2","SOL/USD","forex","2024-09-20 08:20:04.1833","sell","limit",151.42000,6.05680,0.01514,0.04000000,0.00000,"","LMVUFS-J7RW3-BC2QMP,LQFNYQ-J562E-MF6JE7","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.05680,""
"TTVEQS-PQ3BP-WKRDPF","OAUZUE-42X2L-RRBU3L","SOL/USD","forex","2024-09-20 08:35:27.8873","buy","limit",150.10000,6.00400,0.01501,0.04000000,0.00000,"","LFGORZ-EZ4W5-IUGGTS,LVOLNC-7ZYAX-6CUGMZ","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.00400,""
"TSGNHZ-IW2P7-EZRV6T","OPEHYZ-DL4YZ-OWD5TO","ETH/USD","forex","2024-09-20 08:35:31.4303","buy","limit",2542.19000,5.08438,0.01271,0.00200000,0.00000,"","LSZMWC-S5PAY-7UHU3L,LXOMD5-COKC7-DYOOB4","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.08438,""
"TEHKGE-YQQ3R-P7GNJT","OAJVVR-HDWRQ-N74UPC","SOL/USD","forex","2024-09-20 11:36:09.44","buy","limit",150.22000,6.00880,0.01502,0.04000000,0.00000,"","LVIZ4U-H6T6X-7BLSTP,LC3ZA5-GQP5Z-4PRB4B","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.00880,""
"TDDRMP-W4H3D-F3XDM7","O5D3ZS-JLBCA-M6WE25","BTC/USD","forex","2024-09-20 13:07:36.2755","buy","limit",63167.60000,6.31676,0.01579,0.00010000,0.00000,"","L6GUTS-IGE2F-S663MK,LKM33H-U5BO7-YLCTVX","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.31676,""
"TJSJ5N-Y4R2Q-MVNWBH","OS4TGV-XKA6N-7EQHYG","SOL/USD","forex","2024-09-20 13:07:42.8305","buy","limit",149.59000,5.98360,0.01496,0.04000000,0.00000,"","LTRZAH-JMFIO-TBGJDY,LQF73X-CTVIK-EAHQFH","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.98360,""
"T3QPIS-ZA6OC-6D6TK3","O5WQVT-4RMEK-4WLBXB","SOL/USD","forex","2024-09-20 13:12:42.4782","buy","limit",148.24000,5.92960,0.01482,0.04000000,0.00000,"","LIPYBI-B5UTG-ACAQYL,LIGEPD-UHZ4C-5ZSBGZ","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.92960,""
"TCK3XO-ZPKZS-MEYWRJ","OG7NJP-F32VC-GHXGJ3","BTC/USD","forex","2024-09-20 13:13:25.9363","buy","limit",62975.60000,6.29756,0.01574,0.00010000,0.00000,"","LTUIU6-AXN63-V56V6V,LTS7DB-4LNLF-MO2I75","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.29756,""
"T5HATR-YUKLE-SSAQ6L","OY6PXQ-M2MZN-DHEBBU","BTC/USD","forex","2024-09-20 13:15:29.3476","buy","limit",62855.20000,6.28552,0.01571,0.00010000,0.00000,"","LU27R5-5E7JY-J6BZTE,LAEQNR-YD5Z3-4AUSXB","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.28552,""
"TVNSOU-EF5OG-H46U5E","OTTQ36-LPHXS-WTWU4Z","ETH/USD","forex","2024-09-20 13:15:44.2635","buy","limit",2530.88000,5.06176,0.01265,0.00200000,0.00000,"","LCR3RI-LCQEA-WO3NX3,LQYR4V-62Z3K-RGVSWA","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.06176,""
"T52MJQ-SZOFS-3QGNFY","OYJAVE-NS2NO-AIQK3Y","SOL/USD","forex","2024-09-20 13:41:12.7926","buy","limit",147.33000,5.89320,0.01473,0.04000000,0.00000,"","LTP7GI-NPSBP-KM43EH,LOXJRT-M76JN-RUFSGP","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.89320,""
"T7DOHR-2DG7T-K6NNOO","ONKT6F-WPPSU-N5Q6ND","SOL/USD","forex","2024-09-20 14:12:57.7498","buy","limit",146.18000,5.84720,0.01462,0.04000000,0.00000,"","LAUAI5-6PILN-JK6KXC,LMNVFC-6XT4G-LRMN52","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.84720,""
"T2SAVR-INZQH-IWGOBS","OPW6SG-LZ52H-C4U5OT","ETH/USD","forex","2024-09-20 14:13:25.3591","buy","limit",2516.96000,5.03392,0.01258,0.00200000,0.00000,"","L2ZZAK-JKZTM-S5LK6T,LCLDR6-4IVOJ-QKGVRJ","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.03392,""
"T4HNXK-KFR5V-3ZXL4A","OEZQWS-EGFNJ-QF6AMG","SOL/USD","forex","2024-09-20 14:20:33.5523","sell","limit",147.16000,5.88640,0.01472,0.04000000,0.00000,"","LTD4IY-OSEPP-HXTTJH,LLRFUU-LNNBT-BW67E5","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.88640,""
"TSYYXT-5DLNE-EZTTMD","ODZ25H-ZQPU5-BFWDCZ","ETH/USD","forex","2024-09-20 14:24:36.1228","sell","limit",2551.07000,5.10214,0.01276,0.00200000,0.00000,"","LADXEM-MVP33-FCEIRX,LI6C2B-EP75D-TDJXA5","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.10214,""
"TWDFY3-H2EDR-C5ON2J","OAWAHM-ORIF4-L27CB6","SOL/USD","forex","2024-09-20 14:29:25.0748","sell","limit",148.39000,5.93560,0.01484,0.04000000,0.00000,"","L2KRE6-VSPH2-FYLVVO,LS4NPQ-WJS5C-GXJ3FS","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.93560,""
"TIAYWS-6WWI3-EO3B2N","OPCCBQ-VCXAB-TFYGOL","ETH/USD","forex","2024-09-20 14:34:36.9907","sell","limit",2554.99000,5.10998,0.01277,0.00200000,0.00000,"","L52GZU-7KCX6-OWMMXZ,L7BNGK-6OPNE-6NZ55L","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.10998,""
"TBPPAR-IEKPS-BZUU5Q","OIKIGC-E4GIC-4G4DNB","BTC/USD","forex","2024-09-20 14:34:38.0419","sell","limit",63371.30000,6.33713,0.01584,0.00010000,0.00000,"","LPYKUI-GUIPE-Y7QUGG,LYEN3W-UAEIJ-C5R4KQ","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.33713,""
"TG3KLT-2X3JW-OEJP3I","OXL7NZ-FMB4E-SPG4KR","SOL/USD","forex","2024-09-20 14:34:52.2192","sell","limit",149.13000,5.96520,0.01491,0.04000000,0.00000,"","LFVVBQ-WR2O6-BYCVFG,LCQMH4-CVUOW-3YTOJZ","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.96520,""
"TPT7DF-PJHLW-IT7D6Y","OGGRHD-I3SNA-B2VZDY","BTC/USD","forex","2024-09-20 14:34:52.4877","sell","limit",63394.80000,6.33948,0.01585,0.00010000,0.00000,"","LBJ5QN-54WDB-CAEOWQ,LN3LUI-Q7OF3-P47RYA","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.33948,""
"TFF5BJ-7X3OO-NELW3Z","OD2MFW-EKAZV-W6TLTG","ETH/USD","forex","2024-09-20 14:37:36.687","sell","limit",2562.92000,5.12584,0.01281,0.00200000,0.00000,"","LDECZW-XJFMO-JLJV24,LP62ZQ-UXJPE-4MYGQ5","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.12584,""
"T5KRVT-AETQ2-QER45O","O4WXSY-3MWPP-Q2QIX7","ETH/USD","forex","2024-09-20 14:52:57.6858","buy","limit",2547.34000,5.09468,0.01274,0.00200000,0.00000,"","LI5DJ2-4EBTZ-BS4SPK,L4L5BJ-UXRCS-LNVUMB","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.09468,""
"TF34OO-VXTBF-DNZ2PV","OPRQKF-XTPCM-KYWPI4","SOL/USD","forex","2024-09-20 14:55:22.9044","buy","limit",147.75000,5.91000,0.01478,0.04000000,0.00000,"","LQ3R6N-DGJBH-G6X7EZ,LDU2FP-LB6GM-UFUK4R","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.91000,""
"TZTUQK-GDQ3N-2NWH4I","OYPWSD-MG6QL-MYXUDV","ADA/USD","forex","2024-09-20 15:03:45.441","buy","limit",0.353980,7.079600,0.017699,20.00000000,0.000000,"","L425HX-FFNOU-KWNMSF,LXV5O6-2OIMP-CBUO27","TKH2SE-M7IF5-CFI7LT","","","","","","","",7.079600,""
"TP6HN5-AYQG4-X7W6NA","O2JDT6-D3O3D-IWE7LW","BTC/USD","forex","2024-09-20 15:04:37.3965","buy","limit",62785.90000,6.27859,0.01570,0.00010000,0.00000,"","LR6MZD-BSNLP-II6MMF,LMVYUA-GLPVZ-WZA5OJ","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.27859,""
"TZP63X-EUJAV-PA4VMX","OAEJI7-UBGCZ-UVH5SM","ETH/USD","forex","2024-09-20 15:04:40.1417","buy","limit",2526.67000,5.05334,0.01263,0.00200000,0.00000,"","L3O4KR-JKW5Q-ES2XL7,LI2CMI-E6TQF-SH6SEX","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.05334,""
"T4L55M-ITSTO-HQTD7V","O2AVEX-4WUBW-SEQ3EP","ETH/USD","forex","2024-09-20 15:50:00.8541","sell","limit",2557.12000,5.11424,0.01279,0.00200000,0.00000,"","LTBZOH-AVVWO-II452D,LP255L-KJKFG-ZBPFMG","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.11424,""
"T7GTU4-M7MKQ-JPCGTR","OFN77J-GSI7Y-U4IK32","ETH/USD","forex","2024-09-20 16:24:15.611","sell","limit",2564.86000,5.12972,0.01282,0.00200000,0.00000,"","LPMKA3-3MCAT-OTB4HP,L7YUDB-WOTSA-S6ZD6B","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.12972,""
"TV62R3-7I2WR-HDPEPE","OUI5DO-ESDK3-KHYVV2","SOL/USD","forex","2024-09-20 16:40:52.7221","buy","limit",147.21000,5.88840,0.01472,0.04000000,0.00000,"","LOH5VN-4U3WE-NTFCRZ,LVQWWN-GF5GF-2AW3IY","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.88840,""
"TBTXBP-FZIP4-DHOUQV","OPLDAI-UE4V6-WY5BIE","ADA/USD","forex","2024-09-20 16:59:47.6199","buy","limit",0.352120,7.042400,0.017606,20.00000000,0.000000,"","LWHEDL-JLSFW-F7E6RN,LC647P-7YMAU-WIIXPN","TKH2SE-M7IF5-CFI7LT","","","","","","","",7.042400,""
"T6JZ7I-ZMIQO-HP4X6H","OPWLXQ-ESXUP-LUK5XX","ETH/USD","forex","2024-09-20 17:22:10.799","buy","limit",2542.04000,5.08408,0.01271,0.00200000,0.00000,"","LIDMGW-NJNE7-FI4AQA,L2WWBH-GBALT-ZFHHWK","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.08408,""
"TKL2QN-44KIG-CYSZTA","OTPJW2-BGJC4-KMFUZD","SOL/USD","forex","2024-09-20 17:24:24.8361","buy","limit",146.86000,5.87440,0.01469,0.04000000,0.00000,"","LWH7C6-WNNKO-A6QA2C,L3TOLO-T5XAJ-U5K4PV","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.87440,""
"T5BIFI-6CGKE-SXGE6Q","OHYLZK-RDWWP-VW3DAL","BTC/USD","forex","2024-09-20 17:27:32.1565","buy","limit",62787.40000,6.27874,0.01570,0.00010000,0.00000,"","LKYO34-YNPHU-EO4BSJ,L4JHIH-OEZ7G-RB36UV","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.27874,""
"T745N5-IXPGX-6P3KMM","OTOYU4-AUO7K-NQMWMT","SOL/USD","forex","2024-09-20 18:03:53.1663","buy","limit",145.54000,5.82160,0.01455,0.04000000,0.00000,"","LNFHYR-IOYTS-IEPT47,LJMCAA-3JVMY-C6BTPK","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.82160,""
"TXG25L-NDBQV-7OQQKF","OOFYEG-4JWAX-S4DZSN","SOL/USD","forex","2024-09-20 19:02:48.5805","sell","limit",146.42000,5.85680,0.01464,0.04000000,0.00000,"","LOPKY5-OFO2B-BTO3AA,LRQL2Z-YRGCP-CDM7OQ","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.85680,""
"T5FOY4-YNW3O-FMPOOP","OWJY3J-5ERSJ-DEPTS4","BTC/USD","forex","2024-09-20 21:06:55.9127","sell","limit",63218.70000,6.32187,0.01580,0.00010000,0.00000,"","LKNVIJ-IWVWE-HSFICE,LE6VPD-7S7OO-MCQPWG","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.32187,""
"TGUKWV-67XBJ-ASYN3Y","OKOHW4-GXGPQ-2NSJKF","SOL/USD","forex","2024-09-20 21:25:42.8492","sell","limit",147.73000,5.90920,0.01477,0.04000000,0.00000,"","LEOYBE-66PN3-CC3RKV,LIVYUD-2RCXI-2MICCW","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.90920,""
"TJSFOR-FEEIH-OSZEMV","OL3332-QOT6U-NDJ27A","SOL/USD","forex","2024-09-20 23:48:18.3909","buy","limit",146.45000,5.85800,0.01465,0.04000000,0.00000,"","LTWDP4-VWFHT-YXWV6U,LXC5KZ-USXYC-ZOOXF3","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.85800,""
"TN2LRI-PDQRX-YBFM7A","O2X2DZ-YRWW3-MZBHWL","ETH/USD","forex","2024-09-20 23:57:49.6967","sell","limit",2559.43000,5.11886,0.01280,0.00200000,0.00000,"","LE6RGB-UNTMN-FQAQCK,LOCBQM-FT6FH-2WOM66","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.11886,""
"TVB6EQ-TMWG7-275Q66","OLAF2D-BFZAU-J63VHN","SOL/USD","forex","2024-09-21 00:41:43.2691","sell","limit",147.53000,5.90120,0.01475,0.04000000,0.00000,"","LZW7SG-ASIHA-LLDMCK,LSLVFB-BRWH4-SG6CAT","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.90120,""
"TBSS64-FW6XO-H6EOJR","OE3PBI-YC4MW-UQMFKX","ETH/USD","forex","2024-09-21 01:13:11.9635","buy","limit",2563.92000,5.12784,0.01282,0.00200000,0.00000,"","L45FRR-WV2ES-KBO2BI,LBX6Q5-DD64K-TQDDIZ","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.12784,""
"TWEQT3-BH4SG-6Z24SM","ONYYQA-YR6UH-4RHBCH","SOL/USD","forex","2024-09-21 01:40:42.9501","buy","limit",146.22000,5.84880,0.01462,0.04000000,0.00000,"","LMRKON-ZHNNQ-F65UGG,LWCRHR-7DNWY-FI552O","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.84880,""
"T6OUAU-QVD7Z-4NMGQM","OJ57IM-EUNOA-KEQL5S","ETH/USD","forex","2024-09-21 02:07:44.5788","buy","limit",2542.15000,5.08430,0.01271,0.00200000,0.00000,"","LGASZE-IABZI-OXTR2K,LZLYPC-K34MV-VFOZZV","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.08430,""
"TQEL7C-FAU3M-ZU37N2","O3TXBE-SO6F7-533P66","ADA/USD","forex","2024-09-21 03:59:20.2787","sell","limit",0.354770,7.095400,0.017739,20.00000000,0.000000,"","LYPR46-AM7JN-HZPT7H,LSF4OA-PICDC-PW4CMU","TKH2SE-M7IF5-CFI7LT","","","","","","","",7.095400,""
"T3I3BT-U657D-74ZHZH","O42JQZ-IRN6C-IIHIQC","SOL/USD","forex","2024-09-21 04:24:15.2097","buy","limit",145.34000,5.81360,0.01453,0.04000000,0.00000,"","LNZRWF-JIO5T-D6275G,LSTP4N-2VBZG-FCAHHB","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.81360,""
"TADF7X-6BCYX-B5R7OS","ONAB3J-5GF4O-R6WKG7","ETH/USD","forex","2024-09-21 04:35:34.9937","buy","limit",2530.42000,5.06084,0.01265,0.00200000,0.00000,"","LIGZND-T3API-KY3THU,LGO365-BE4BA-3YD4QJ","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.06084,""
"TFDTI3-TAZJZ-XMMCX6","OUUWXY-BUQEQ-POL5E3","ADA/USD","forex","2024-09-21 04:36:59.4301","buy","limit",0.351430,7.028600,0.017572,20.00000000,0.000000,"","LDH5UO-GYFKG-O5VQW6,LQDTBZ-2RTYC-DPXGGE","TKH2SE-M7IF5-CFI7LT","","","","","","","",7.028600,""
"TLVU6D-LGHX2-PHWKNJ","OQTV2X-43SYL-ACSC45","ADA/USD","forex","2024-09-21 06:08:01.8692","sell","limit",0.353810,7.076200,0.017691,20.00000000,0.000000,"","LHEYEU-LVKQY-UQHXOH,LWHBNA-RIG6S-CBE3GZ","TKH2SE-M7IF5-CFI7LT","","","","","","","",7.076200,""
"TFZRVY-H4LZX-CESXJZ","OR3XEU-2QGDL-WAJFZ3","SOL/USD","forex","2024-09-21 06:10:44.2078","sell","limit",146.46000,5.85840,0.01465,0.04000000,0.00000,"","LPKQKC-S3L26-FH22CJ,LAHXBN-6HQOH-QFI4CD","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.85840,""
"TYIIFN-UWZ32-XAR3QQ","OVCARE-SJKAE-A47MVN","ETH/USD","forex","2024-09-21 06:14:40.1244","sell","limit",2551.83000,5.10366,0.01276,0.00200000,0.00000,"","LYLYW6-M66TB-ARLK3E,LSWX6D-CTATC-VIBACX","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.10366,""
"TQFHVP-LVRS5-R2HSDG","OOP6VX-TJOGL-UMDZZ6","SOL/USD","forex","2024-09-21 07:14:22.9138","sell","limit",147.23000,5.88920,0.01472,0.04000000,0.00000,"","LIX3J3-BENPO-FFKD2E,LUCYFN-RX3PL-DF3MDY","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.88920,""
"TXCZBT-NNFNP-OM2IML","ONF3EH-URYNT-6OZRTE","ETH/USD","forex","2024-09-21 12:56:53.0708","sell","limit",2559.74000,5.11948,0.01280,0.00200000,0.00000,"","L3WSOL-WCDXA-WA5WEY,L2BEES-E223V-T4NRKA","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.11948,""
"TQIVAG-IEXDG-5MUHN7","OY7A2E-DOT5J-E6BLJW","SOL/USD","forex","2024-09-21 14:00:53.0766","sell","limit",148.70000,5.94800,0.01487,0.04000000,0.00000,"","L2PX5F-MTIG2-OD7NFL,LZD3DP-GHBAR-6DTFFY","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.94800,""
"TM5YT3-K5PG6-GP5Q6J","ORJTHR-ZKJ3S-B7Z5TU","SOL/USD","forex","2024-09-21 14:01:39.9248","sell","limit",148.89000,5.95560,0.01489,0.04000000,0.00000,"","LZYGJC-WYPR7-FP4MCH,L4CM5P-AQIB4-54KUT7","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.95560,""
"TZDN4E-XHHNK-53ZJX3","OMMSRP-3VGXR-WIM5UH","ADA/USD","forex","2024-09-21 14:32:24.7607","sell","limit",0.357450,7.149000,0.017873,20.00000000,0.000000,"","LGWJEI-KDQCF-NAHNAX,LE5VF7-4RTKR-IYS4W6","TKH2SE-M7IF5-CFI7LT","","","","","","","",7.149000,""
"T45BTR-OZBYX-CYJ5FH","OX5TTJ-ENREW-K3P5IA","SOL/USD","forex","2024-09-21 15:06:16.0332","buy","limit",148.15000,5.92600,0.01482,0.04000000,0.00000,"","LQ7HIA-E3PBF-2CY7FG,LUQTTH-KM6P7-F5GHSU","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.92600,""
"TZ53QL-C22IN-D6AL7I","OTYJTX-JGSYH-RAL2JS","ADA/USD","forex","2024-09-21 15:11:02.5933","buy","limit",0.354840,7.096800,0.017742,20.00000000,0.000000,"","LOKVXK-XSGSL-MAHH4G,LNCYE6-MW4LN-CLOCZ2","TKH2SE-M7IF5-CFI7LT","","","","","","","",7.096800,""
"TTL6DB-MVSAH-NRPVK5","OGBQKT-OOSWG-AM2VSC","ADA/USD","forex","2024-09-21 16:51:12.7499","sell","limit",0.357160,7.143200,0.017858,20.00000000,0.000000,"","LSBNNU-J72Y4-RX36QE,LG3XQV-PG4NI-INTMP3","TKH2SE-M7IF5-CFI7LT","","","","","","","",7.143200,""
"TZTPXN-GN6LH-MROHWR","OP3HS4-BWYTN-4ZKRBN","ETH/USD","forex","2024-09-21 19:10:48.0686","sell","limit",2577.47000,5.15494,0.01289,0.00200000,0.00000,"","LF32GF-2YMWP-STWKUQ,LC4DEY-KYTCN-G6CQTL","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.15494,""
"TGEBEH-IM3F6-DOK373","OXRV3I-A3DMH-67NSBC","ADA/USD","forex","2024-09-21 19:58:12.7947","buy","limit",0.356640,7.132800,0.017832,20.00000000,0.000000,"","LNVGX4-K5NJU-WMZOVP,L45A3R-HKNFZ-A7LDQR","TKH2SE-M7IF5-CFI7LT","","","","","","","",7.132800,""
"TTNZQJ-6LCUY-BXBA4S","OZWKXL-B7D3F-6JHKSZ","SOL/USD","forex","2024-09-21 23:39:54.9933","sell","limit",149.17000,5.96680,0.01492,0.04000000,0.00000,"","LNEOXW-ECPFH-F76O2U,LZJBH6-SPICT-K5CR4C","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.96680,""
"TOERX2-P2KAC-EEQMUX","OPRHRE-JXBWB-Z5LGAH","BTC/USD","forex","2024-09-21 23:46:20.3069","sell","limit",63447.30000,6.34473,0.01586,0.00010000,0.00000,"","LVBS6U-RPGUJ-JR6773,LN73L5-VZUWV-YGYYWH","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.34473,""
"TTZFCQ-PBHVA-6G5NZQ","OEHSVA-G7OFB-2BTEFI","ADA/USD","forex","2024-09-22 00:03:00.9704","sell","limit",0.359170,7.183400,0.017959,20.00000000,0.000000,"","L5RTJ4-TIPQI-2QSHPX,LJYKWM-LXPBB-V4GWZK","TKH2SE-M7IF5-CFI7LT","","","","","","","",7.183400,""
"TGI3M4-4BFEL-V7UPFJ","OH44VI-MS4N5-75MKUD","BTC/USD","forex","2024-09-22 02:13:29.8629","buy","limit",62924.50000,6.29245,0.01573,0.00010000,0.00000,"","L22KAT-5SI66-SMZCB6,LC5MBG-4UFV7-HZP2UQ","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.29245,""
"T6ZGXW-A2CZ5-OOIBHT","OM32FE-QNPUW-N462M7","ETH/USD","forex","2024-09-22 02:13:41.66","buy","limit",2592.28000,4.69203,0.01173,0.00181000,0.00000,"","LFUWE2-NRAJP-KCYTGZ,LJTCGC-ABGUW-EKQQPO","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.69203,""
"TQST2U-LL4S7-4BYUEN","OM32FE-QNPUW-N462M7","ETH/USD","forex","2024-09-22 02:13:41.6611","buy","limit",2592.28000,0.49253,0.00123,0.00019000,0.00000,"","LAEKD5-TYRY2-3CXMIW,LB3Y6Y-KZHO6-XQX6KV","TKH2SE-M7IF5-CFI7LT","","","","","","","",0.49253,""
"TMUL3A-PLWB6-ACL7VS","OHDNSO-WCEBM-5T2LKD","SOL/USD","forex","2024-09-22 02:13:50.3846","buy","limit",147.34000,5.89360,0.01473,0.04000000,0.00000,"","LV43KN-DXCIW-KUDCQJ,LQO7OB-6XST3-ANI2JH","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.89360,""
"TKQPZO-APHKT-7LCWRD","OTZ4IJ-6XNYW-3SIDGC","ADA/USD","forex","2024-09-22 02:33:54.2267","buy","limit",0.355850,7.117000,0.017793,20.00000000,0.000000,"","L3OT5Z-LKITE-CSR4QC,LK6PER-A6XEK-EKZNWK","TKH2SE-M7IF5-CFI7LT","","","","","","","",7.117000,""
"TIKU2I-ZTFKN-R75VVR","O74VHA-DKN7Q-SJPTQX","SOL/USD","forex","2024-09-22 04:27:54.6128","sell","limit",148.44000,5.93760,0.01484,0.04000000,0.00000,"","LWUA5N-GE6VQ-SVK5FF,LTDH4R-HIUMV-ZV6CWN","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.93760,""
"T4P5FT-TZQPZ-EZSSBP","OBNHQZ-YCWCA-VAOGH4","ADA/USD","forex","2024-09-22 05:15:17.1491","buy","limit",0.353350,7.067000,0.017668,20.00000000,0.000000,"","LAK5WF-4FL5Q-O5J2Z3,LBYERS-GVWHU-AN7MI5","TKH2SE-M7IF5-CFI7LT","","","","","","","",7.067000,""
"TCPMB3-EJVQ7-WL77QZ","OTIQQ2-SMH5J-PFJBLE","ETH/USD","forex","2024-09-22 05:21:13.9774","buy","limit",2585.45000,5.17090,0.01293,0.00200000,0.00000,"","LTFIGX-4TLIC-BSM2XD,LRUSUC-3CWOI-BH6JBN","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.17090,""
"TUQLJM-5ZJFO-OXRQOT","ORA6SU-IYXEP-QXEVPU","SOL/USD","forex","2024-09-22 05:22:18.8147","buy","limit",147.64000,5.90560,0.01476,0.04000000,0.00000,"","LQZY6X-BKJ7T-IITCQO,LOCVU5-KMBZF-MCCYU3","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.90560,""
"TK34DB-FFZIF-2SFIZG","ODEQ5M-IU3RA-62NCTW","SOL/USD","forex","2024-09-22 06:39:25.9564","buy","limit",146.56000,5.86240,0.01466,0.04000000,0.00000,"","LKYYCM-JATH5-726X3A,LULQPG-WJWTQ-BMPLCP","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.86240,""
"TTPH6U-ASRYM-PDACAV","OO6DJI-QDHTX-LTICDH","SOL/USD","forex","2024-09-22 09:25:43.6735","buy","limit",146.25000,5.85000,0.01463,0.04000000,0.00000,"","L6KJOJ-KVISO-BU55R2,LBV33M-D66NR-3527MZ","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.85000,""
"TUBV2O-VJFT7-ODURZK","OW3RQU-A2N65-WQKUIP","SOL/USD","forex","2024-09-22 10:38:55.2906","buy","limit",144.97000,5.79880,0.01450,0.04000000,0.00000,"","L6B4UK-33KV3-GCT52H,L4UFUN-FJC7S-3KN7ZE","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.79880,""
"TDEKIO-F4HQ7-KPJJG3","OUWB3Z-LX3NQ-RGYOFZ","ADA/USD","forex","2024-09-22 10:39:58.1832","buy","limit",0.351120,7.022400,0.017556,20.00000000,0.000000,"","LRTDUX-VW363-4WSJYO,LR5J44-XWALT-GVGBDR","TKH2SE-M7IF5-CFI7LT","","","","","","","",7.022400,""
"T2C72H-HHKGF-7LC7CG","OHD5BL-AIGQ7-N42FZZ","BTC/USD","forex","2024-09-22 10:39:59.3992","buy","limit",62668.10000,6.26681,0.01567,0.00010000,0.00000,"","LKSTKW-QXMT7-MZ4VG5,LCPZR6-PHZWQ-TI73KR","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.26681,""
"TCAG3D-YDLTZ-PDEX4V","OMIZ4R-6SYAW-337NTJ","ETH/USD","forex","2024-09-22 10:42:21.3907","buy","limit",2574.49000,5.14898,0.01287,0.00200000,0.00000,"","LG774R-45SAU-QJHGKC,LNCKB4-PM56W-DDLFOP","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.14898,""
"TN3KFN-EL3JE-OTLCT5","OVEDKZ-V6AVH-SBXJ3U","ADA/USD","forex","2024-09-22 12:50:12.1635","sell","limit",0.353590,7.071800,0.017680,20.00000000,0.000000,"","LOQZJZ-CGAJG-WLDUPF,LY7PAG-QTRMO-CVSMHD","TKH2SE-M7IF5-CFI7LT","","","","","","","",7.071800,""
